,AUDIT_COMMITTEE_MEETINGS,SAY_PAY_SUPPORT_LEVEL,TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV,TOTAL_EXEC_PAY_AS_PCT_OPEX,TOT_SALARIES_PAID_TO_CEO_&_EQUIV,TOT_SALARIES_&_BNS_PD_TO_EXECS,TOT_N_EQTY_INCENT_GIVEN_TO_EXECS,SAY_PAY_NUMBER_OF_VOTES_FOR,TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D,TOT_OPTION_AWARDS_GIVEN_TO_EXECS,TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP,TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ,PCT_BOD_COMP_PD_IN_STK_AWD,NUM_EXECUTIVE_CHANGES,AVERAGE_BOD_TOTAL_COMPENSATION,ESG_DISCLOSURE_SCORE,CFO_TENURE_AS_OF_FY_END,CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR,CLAWBACK_PROVISION_FOR_EXEC_COMP,GENDER_PAY_GAP_BREAKOUT,BLANK_CHECK_PREFERRED_AUTHORIZED,Dates,Entreprises
172,4.0,88.20455504872957,465309.2510466748,0.1,1191563.0,14566559.0,1588949.9728350877,1199.4080914860576,0.1,1100897.6131286859,0.25,1060216.7854119495,2.0419850101454387,0.0,55548.93,55.0239,3.9935619749315032,0.0,0.0,-0.07587480845746342,0.222970540921563,2012-12-31,32
173,4.0,86.65761934506689,419699.8205940374,0.09,1519018.0,19572549.0,1263920.088401125,1178.864159955131,0.09,1495961.1132707559,0.23,1003787.0695752533,0.9532989366143454,1.0,829476.29,55.0239,9.346418126167567,0.0,0.0,-0.3186525309061672,-0.4264717523421291,2013-12-31,32
174,5.0,90.01690936586022,466167.6265594424,0.09,1069126.0,9408844.0,703559.376083019,1451.5407217175357,0.09,708152.9388911164,0.24,603644.1021261609,3.265607197258568,0.0,731086.33,55.9809,8.682807361286189,0.0,0.0,0.0,-0.3030292723840067,2014-12-31,32
175,4.0,88.17759948880109,0.0,0.1,1145326.0,14463602.0,982689.8987365181,1178.2863741614335,0.1,1078812.379940427,0.26,796900.8658328437,2.2752616343464354,2.0,610718.71,57.4163,7.998106671106077,0.0,0.0,0.0,-0.19898573124891583,2015-12-31,32
176,4.0,90.20861530011851,0.0,0.06,1151629.0,8908431.0,1017517.0148426404,1548.194119048773,0.06,645927.4400128917,0.15,751891.8392393002,3.214618628198025,0.0,494064.41,57.8947,7.19647754678766,0.0,0.0,0.0,-0.1345726555226141,2016-12-31,32
177,4.0,82.574,37807.0,0.05,1139947.0,8896749.0,984778.799621959,498.492,0.05,652329.110512881,0.14,735127.3592314273,0.0,0.0,515177.53,57.4163,7.275418840370268,0.0,0.0,0.0,-0.05291898568654996,2017-12-31,32
178,4.0,84.109,41359.0,0.09,1119382.0,15296229.0,1218528.2929659167,515.7090000000001,0.09,1147489.3480761899,0.22,905914.3184275336,0.0,0.0,357924.53,59.8086,6.2037110282517265,0.0,0.0,0.0,0.051045904295522915,2018-12-31,32
179,4.0,82.89299999999999,41694.0,0.08,1138307.0,15530995.0,1531879.3761851902,524.368,0.08,1163501.9996205345,0.21,1047675.1279239838,0.0,0.0,66404.13,61.244,4.184779551755233,0.0,0.0,0.0,0.25905779090697956,2019-12-31,32
180,2.490949020184246,85.59110741900037,429033.88594915206,0.31695629345350984,1410773.9707950456,22203714.037852764,1771698.2661359953,892.0042339073428,-1.8663191591147275,1692381.8741955333,1.4509172873846523,1245036.670402045,0.27737935909431144,1.2633151307008872,235020.05658953852,22.7273,5.227080804132223,0.31294296410631384,0.4120647085853282,0.06701399659197094,0.10440773304840634,2005-12-31,34
181,3.09021580515099,85.59101887841175,429021.31097270036,0.3338657243719193,1410771.771056857,22204037.978998236,1771692.7635366342,891.9872537171982,-1.5930008001188227,1692389.5262890165,1.3676863047061185,1245039.6901680734,0.3011902490996192,1.2632356661168018,235026.69986466534,26.4463,5.2270826374828365,0.31526699711565376,0.3865770563840858,0.08724156956878915,0.11330502100239692,2006-12-31,34
182,3.0,91.423915136956,471834.8977252045,0.113,2000000.0,7500000.0,2362311.565840707,2378.218673190659,0.12,561584.5321859581,0.316,1396535.3726815903,2.4434995971344335,0.0,67500.0,44.2149,4.044146375368015,0.30040016309426487,0.19191171040698585,0.07594507549714535,0.2220637717737468,2007-12-31,34
183,4.0,92.75121285579038,481044.0157372006,0.066,2100000.0,4085450.0,2412565.9996319236,2692.030282151334,0.07,298997.27146996313,0.182,1390118.9675870542,2.986515758099813,0.0,74642.857,47.5207,4.089725275688076,0.3134493173560936,0.2360963894156516,0.07123086743613527,0.16136476005772882,2008-12-31,34
184,4.0,91.89601134364965,473106.99606439704,0.091,2100000.0,6424664.0,2447334.40446515,2537.5414232293765,0.0969999999999999,479419.80222656846,0.261,1431246.7224035943,2.58757273262637,0.0,76538.462,50.4132,4.102738802254132,0.3256721895411391,0.16440481332004175,0.09011188714546137,0.1473393097496294,2009-12-31,34
185,5.0,92.53449027156286,479117.7570271739,0.06,2100000.0,4677996.0,2424324.108008923,2652.8122315163773,0.064,344674.1341680536,0.171,1401830.341630905,2.9546289014514855,0.0,72142.857,49.5868,4.0723355860189,0.0,0.0,0.02905681180607189,0.11296507630295793,2010-12-31,34
186,4.0,92.78598420930578,481307.167462694,0.051,2100000.0,3990631.0,2409089.314312704,2698.3516755780106,0.055,291701.9339250495,0.145,1387545.8157683103,3.0924143768563397,1.0,76653.84599999999,53.71899999999999,4.103596004445903,0.0,0.0,-0.028828869473919383,0.07063831050423741,2011-12-31,34
187,4.0,92.82429132356302,481941.3845430189,0.042,2100000.0,3885000.0,2417179.293539335,2705.0512576706933,0.045,283469.7358048825,0.115,1389922.328515017,3.12875508850027,0.0,66812.5,56.6116,4.035335834835667,0.0,0.0,-0.045189179582649786,0.05514671187142928,2012-12-31,34
188,4.0,92.82445914992428,481768.507753449,0.043,2100000.0,3885000.0,2411135.051905186,2705.224295202052,0.046,283522.9853752231,0.12,1387273.3035993348,3.084417036177342,0.0,72916.667,50.0,4.077736823435828,0.0,0.0,-0.013746693008478417,0.10375765865790698,2013-12-31,34
189,4.0,92.80514224209263,481691.51165678585,0.043,2100000.0,3937500.0,2415459.279345735,2701.655544138084,0.046,287541.16839628865,0.116,1389749.541134798,3.1155493782912345,0.0,69380.188,49.5868,4.053217808565082,0.0,0.0,0.0,0.11019831650871592,2014-12-31,34
190,4.0,96.144,463763.5440418967,0.034,2200000.0,3960000.0,2519747.182111279,429.494,0.036,299262.7989121947,0.088,1444367.3345563211,3.096574861971078,0.0,77813.333,59.9174,3.986753099488418,0.0,0.0,0.0,-0.07776780542715822,2015-12-31,34
191,4.0,95.234,463823.77605616534,0.032,2200000.0,3982000.0,2524544.6966746524,428.973,0.034,300915.96728582657,0.085,1446713.7652435899,3.107997150496658,0.0,73315.625,62.8099,3.9555909751178433,0.0,0.0,0.0,-0.09447089304630274,2016-12-31,34
192,4.0,95.805,0.0,0.033,2200000.0,4192100.0,2513831.0165783986,427.845,0.036,288334.3321370878,0.087,1453321.3328062254,0.0,0.0,81956.25,59.0909,4.17353658899405,0.0,0.0,0.0,0.05355529992688912,2017-12-31,34
193,4.0,94.79,0.0,0.034,2200000.0,4238732.0,2518801.456737483,421.24,0.036,291937.4470906323,0.089,1456011.2096997504,0.0,0.0,77682.05900000001,61.5702,4.1436846757389425,0.0,0.0,0.0,0.04002238995468432,2018-12-31,34
194,4.0,94.413,0.0,0.029,2200000.0,4245998.0,2512805.785874936,437.585,0.031,292498.047014041,0.078,1453466.3239316023,0.0,0.0,83843.125,61.157,4.187225058017727,0.0,0.0,1.0,0.19780001592142082,2019-12-31,34
195,7.101362533236454,85.59042612454857,428937.14418200636,0.4472459519761638,1410757.0459976885,22206206.15989226,1771655.9341665849,891.8736015048719,0.23622657475844377,1692440.7430011188,0.8113226956284079,1245059.9018683326,0.46051894081429623,1.262704379889087,235071.16231871612,51.31375267209012,5.227095174436303,0.33074813902449607,0.21560957179498708,0.22260521896586738,0.17295950000259563,2005-12-31,33
196,2.8571640301851744,85.59105331139193,429026.20131645584,0.32728973353102375,1410772.626523747,22203911.999950483,1771694.9034692633,891.9938572259406,-1.6992929062268463,1692386.5504291584,1.400054406413021,1245038.5157965734,0.2919303162642706,1.2632665694854401,235024.1163290919,25.0,5.227081924502231,0.3143631926140643,0.3964890734259061,0.07937517032267039,0.10984491141168307,2006-12-31,33
197,4.740069736745568,88.79170477011176,478663.5845988081,0.7490000000000001,864000.0,12260672.0,1144821.1623893057,1064.7062036804107,2.0244304640027693,921199.0993690992,0.9555179961187235,809420.5555626899,2.66142666735351,3.0,101000.0,43.4211,8.0,0.38400919218812934,0.27165980957719604,0.04112675882458561,0.5638504067162187,2007-12-31,33
198,5.236526363350151,90.93274159168433,498797.16375143314,0.448,885000.0,6446884.0,1111367.8682881577,1466.3013736888602,0.757237249626618,472667.9965666339,0.7510791264010868,732377.030294527,3.621869842116027,0.0,66307.692,46.9298,9.0,0.2462999762462713,0.17540263526655586,0.07029510790499316,0.3741269826551148,2008-12-31,33
199,6.611086604352977,89.20910759300165,482127.8509628163,0.369,910000.0,11215153.0,1211127.4516126758,1173.3622159563952,0.4254103413209407,840604.4006540718,0.5934486749643266,831210.0952229556,2.773382574866446,1.0,68977.168,54.386,10.0,0.22139277913465827,0.05312332248183971,0.09879854938091981,0.2762058607191584,2009-12-31,33
200,5.0,89.35839529067579,477889.3204609924,0.205,1092000.0,11199530.0,1395936.664776332,1335.0729847509695,-1.4410966954698328,840800.4301576748,0.9085426885458276,929050.3635752009,2.5320523085058397,0.0,85777.778,53.0702,11.0,0.20680378814147893,-0.011427543559930697,0.11538033799858027,0.0,2010-12-31,33
201,7.0,90.02911837969351,482960.929158526,0.202,1140000.0,9467497.0,1430436.7539956572,1491.5109877617876,-1.2331824102205324,707478.4325570512,0.8703149599951181,929489.0062607214,2.8480841377254222,0.0,77253.424,54.8246,12.0,0.0,0.0,0.12117727408647028,0.0,2011-12-31,33
202,6.0,95.413,460636.2761719697,0.215,1200000.0,12940950.0,1518495.19919594,52.669,-0.45163324127225835,980899.9606785212,0.6071135271273072,1011778.8433697385,2.257885495633147,0.0,111200.0,58.7719,13.0,0.0,0.0,0.06323495028166448,0.0,2012-12-31,33
203,9.0,92.434,465108.12791212136,0.426,1200000.0,11406647.0,1489735.624449988,67.8,-0.09865028566156298,862963.246449526,1.0163169831256487,982166.6618869199,2.6108599637938568,2.0,116026.987,59.2105,14.0,0.0,0.0,0.06811148425309455,0.0,2013-12-31,33
204,6.0,90.191,466152.7625426599,0.363,1230000.0,10992248.0,1538475.712295534,67.278,-0.1333579368982818,831231.6011444234,0.821341700217471,1001730.4538253875,2.5235868670290103,3.0,93857.143,61.8421,15.0,0.0,0.0,0.0,0.0,2014-12-31,33
205,6.0,84.75299999999999,33564.0,0.398,1230000.0,11236506.0,1504798.7068494253,43.902,-0.07346926282883892,832367.2424666245,0.8578764639673189,997202.944007072,2.4285132951417268,1.0,128200.0,61.4035,16.0,0.0,0.0,0.0,0.0,2015-12-31,33
206,6.0,34.294,35783.0,0.343,1260000.0,12691559.0,1567233.9802436614,20.684,-1.0201421596426492,945681.1271163878,0.949778180696025,1043284.8942434435,1.695193294558237,0.0,121916.667,53.9474,17.0,0.0,0.0,0.0,0.0,2016-12-31,33
207,6.0,92.029,139918.0,0.468,1465000.0,11836875.0,1783394.3168910302,59.86199999999999,-0.6913149417720668,891353.2358049682,1.142659384726937,1145347.1229398497,2.021581203557645,4.0,121428.571,53.9474,18.0,1.0,1.0,0.0,0.0,2017-12-31,33
208,9.0,92.029,39201.0,0.584,2225000.0,15085000.0,2671865.5031501697,59.86199999999999,0.4915335373681966,1138746.046228616,0.8500581492884254,1643518.0881774523,0.8278433105309091,1.0,124500.0,60.9649,19.0,1.0,1.0,0.0,0.0,2018-12-31,33
209,6.0,92.029,40963.0,0.416,2225000.0,16093582.0,2703322.8607788133,59.86199999999999,0.07331753934131591,1217012.8894919269,0.8740715453977721,1668346.3328756797,1.0164932318928663,2.0,108803.5,60.9649,1.0,1.0,1.0,0.0,0.0,2019-12-31,33
210,7.101362533236454,85.59042612454857,428937.14418200636,0.4472459519761638,1410757.0459976885,22206206.15989226,1771655.9341665849,891.8736015048719,0.23622657475844377,1692440.7430011188,0.8113226956284079,1245059.9018683326,0.46051894081429623,1.262704379889087,235071.16231871612,51.31375267209012,5.227095174436303,0.33074813902449607,0.21560957179498708,0.22260521896586738,0.17295950000259563,2005-12-31,6
211,5.0,85.59084353821245,428995.24623561883,0.3769646794244186,1410767.4381022537,22204711.212877177,1771681.368205459,891.9521292122957,-0.8533141185125253,1692405.4730338594,1.1397805122149247,1245045.9883323149,0.37016328150477307,1.2630488031312208,235040.66748330585,35.5263,5.227066520701799,0.3141750855463211,0.34943841853398006,0.13596859927587346,0.14435777468827404,2006-12-31,6
212,6.0,84.12843016050988,2040845.9075568789,0.617,1050000.0,22555000.0,1970394.369005686,5.504346360141199,0.9697977519293026,3724000.0,1.0560565211828195,1115522.455672567,2.276334101976431,1.0,122946.538,41.2281,1.25,0.4205745274249807,0.5750356324653243,0.803226500912313,0.9132193723626536,2007-12-31,6
213,5.0,86.94830779854293,1803282.6247156733,1.176,1200000.0,15485000.0,1981914.5162028822,665.376558905213,3.926868651693841,2932000.0,1.2745582399393494,1077116.041038528,3.172801496454724,1.0,90000.0,46.4912,2.25,0.5421452535566286,0.20146538118125967,0.6891289696501097,1.1531163122795605,2008-12-31,6
214,6.0,85.11172924404171,2135008.504523451,1.607,1200000.0,19978000.0,2124373.0157434456,267.90488938732005,6.935809144837098,3666000.0,1.0699484923195823,1154622.8892822731,2.8711619471319523,4.0,121663.636,51.3158,0.333,0.7270707341153048,0.6517556840221221,0.8415107511705742,1.6290719039936763,2009-12-31,6
215,5.0,86.40778447026534,2359012.1046905913,1.544,1200000.0,15976000.0,2124816.5935883606,445.45527641232104,6.358146987271631,3666000.0,1.1608797228785201,1080379.2947219727,3.7128507883813313,2.0,121916.667,53.5088,1.333,0.6765830321459981,0.34048923005367904,0.9129415059104886,1.55960586039208,2010-12-31,6
216,5.0,87.00406783083972,2460053.0946290963,1.309,1200000.0,14141000.0,2074016.3409626598,528.4590860817416,5.536578277342709,3666000.0,0.9726932075121519,1024030.3679845113,4.168970457344017,5.0,173472.727,57.4561,2.333,0.0,0.0,0.8576825284048155,1.3503164551355236,2011-12-31,6
217,5.0,85.47843810343493,2185309.477328735,1.586,1280000.0,19041000.0,2212014.4004176445,380.1104507424104,7.498575308462399,3666000.0,0.8014058651769833,1183144.8117860425,3.031225733079566,6.0,122758.824,57.0175,3.333,0.0,0.0,0.7767318494298721,1.5860346363262219,2012-12-31,6
218,5.0,87.05450461894291,-411543.32426389074,1.735,1280000.0,19391000.0,1397047.182056249,1243.885725582535,8.015949688014512,430000.0,0.9932515775886435,1134641.6405965146,0.5724129545174037,2.0,168141.667,57.0175,1.0,0.0,0.0,-0.09356073727143155,0.9840236177966626,2013-12-31,6
219,5.0,87.05536255724645,-410943.37570603704,1.043,1280000.0,19387000.0,1408529.7594859984,1243.7045054959542,3.572883864521579,430000.0,0.8694530572561923,1139589.1988139325,0.34814946107309197,1.0,156561.538,59.6491,2.0,1.0,1.0,0.0,0.5048561802126639,2014-12-31,6
220,5.0,88.32803663490739,27000.0,0.889,1441000.0,16003000.0,1588533.101460642,1540.883652902375,2.1142585851890487,430000.0,1.115105944113366,1167251.4326542183,0.9709519003628344,7.0,155415.385,58.3333,3.0,1.0,1.0,0.0,0.304094113045424,2015-12-31,6
221,7.0,88.6341413512016,30000.0,0.8370000000000001,1125000.0,14252000.0,1249261.9312955115,1337.1311060973574,1.3428210634173112,430000.0,1.3206920905697928,957542.4632390667,1.6154401197192954,3.0,144621.429,57.0175,4.0,1.0,1.0,0.0,0.2648236537892472,2016-12-31,6
222,5.0,88.6346708263354,32000.0,0.7829999999999999,1125000.0,14250000.0,1257623.6722288446,1336.9889627559905,0.9002609070967296,430000.0,1.33044744900607,961140.0132936126,0.0,3.0,136187.5,57.0175,5.0,1.0,1.0,0.0,0.28283256522966194,2017-12-31,6
223,5.0,88.30595611770985,17000.0,0.8370000000000001,1313000.0,15754000.0,1410822.1913141669,1439.5586917839678,1.7380002121745939,430000.0,1.152330187606469,1073052.900337495,0.0,3.0,191714.286,59.2105,1.0,1.0,1.0,0.0,0.2971126158208153,2018-12-31,6
224,5.0,87.51721787782301,20000.0,0.973,1706000.0,19220000.0,1814426.0644999375,1638.0785768640048,1.9574154096536187,430000.0,1.4772202887774135,1348777.6829216443,0.0,1.0,223750.0,60.5263,2.0,1.0,1.0,1.0,0.3203905081205429,2019-12-31,6
225,8.0,85.59062713330296,428964.83515805984,0.4063024446999146,1410762.1509462306,22205493.82413432,1771668.17406926,891.911061844242,-0.2910611609890186,1692424.078797168,0.9728038657312941,1245053.3095977358,0.4462839422091065,1.262889864425506,235056.6139819178,43.8017,5.227067016060943,0.3031192751872437,0.31916981745222195,0.22682553772929737,0.15772587036044894,2005-12-31,38
226,7.0,85.59046313248976,428942.2308037826,0.44092509105710276,1410757.969138733,22206075.354251802,1771658.1637811095,891.880480726978,0.14693876507947223,1692437.6618110747,0.8374369371082468,1245058.686152658,0.45433410961059906,1.2627339486252114,235068.50091659027,50.0,5.227091299185615,0.3285132316027556,0.22943684899198225,0.21636649541091302,0.1707347653676916,2006-12-31,38
227,7.0,92.69841591602417,491856.0744115696,0.0235,1355036.0,2660182.0,1227889.7116151769,2140.0957570615,0.0332,186899.0942780784,0.0527,785482.5686958707,4.009527951563015,1.0,414770.8125,53.71899999999999,6.478230685078724,0.2819939061491131,0.12446350053966704,-0.05463695632732879,-0.11088620254284565,2007-12-31,38
228,7.0,91.8391656990562,520234.04867524235,0.0219,100000.0,2310000.0,-137521.41373573997,1057.623521486155,0.031,150968.1854581139,0.0503,65843.23712776048,5.190456931898723,1.0,383577.6667,54.1322,6.312727184028326,0.1959679724200878,-0.051241283492950984,-0.13647286865934127,0.02703655548470496,2008-12-31,38
229,8.0,85.68622939480969,0.0,0.0462,1200000.0,3475000.0,0.0,915.5657252265441,0.0628,1237500.0,0.1103,0.0,-2.193301163544554,0.0,358099.7333,56.6116,5.005181933679727,0.07008367742762955,0.5536251225812396,0.545242553268654,0.5704701292670079,2009-12-31,38
230,7.0,74.631503110045,0.0,0.0291,1200000.0,4039748.0,0.0,410.433473678303,0.0386,2499750.0,0.0728,0.0,0.0,0.0,367593.8536,57.0248,5.3861842009726875,0.0,0.0,0.6177918426142632,-0.01940759764882083,2010-12-31,38
231,7.0,98.14111886446341,0.0,0.0323,1200000.0,4300000.0,0.0,1365.0108570579537,0.0435,0.0,0.072,0.0,0.0,1.0,388598.3077,60.7438,4.851255936219321,0.0,0.0,-0.5576588538909171,0.7917888380791611,2011-12-31,38
232,8.0,97.0276565695958,0.0,0.0239,1250000.0,3530000.0,0.0,1411.0932716649936,0.0323,0.0,0.0547,0.0,0.0,0.0,375961.3571,59.0909,4.748344650708038,0.0,0.0,0.052986410024283614,0.8237724151224347,2012-12-31,38
233,8.0,96.99809712474992,3976.0,0.0262,1260000.0,3528000.0,0.0,1416.108548880466,0.0357,0.0,0.0576,0.0,0.0,0.0,379298.8571,58.6777,4.761950474898665,0.0,0.0,0.07603810856883264,0.8264308476649542,2013-12-31,38
234,6.0,93.55054529843747,3424.0,0.0287,1740870.0,3441870.0,0.0,1560.4163327137676,0.0405,0.0,0.0557,0.0,0.0,2.0,360174.9375,62.8099,4.111373812547677,0.0,0.0,1.6810539921390717,0.9006889042479618,2014-12-31,38
235,6.0,91.74302693360494,2008351.0,0.0217,1595455.0,1595455.0,0.0,1661.9012223261461,0.0299,0.0,0.046,0.0,0.0,2.0,385324.9286,59.9174,3.944962710274946,0.0,0.0,0.0,0.3526852108923568,2015-12-31,38
236,7.0,92.34336023938143,2000313.0,0.0291,1200000.0,2691300.0,0.0,1363.76019459415,0.0409999999999999,0.0,0.0601,0.0,0.0,0.0,147240.0,61.9835,2.4944590025778766,0.0,0.0,0.0,0.5840183034727602,2016-12-31,38
237,7.0,88.794,318.0,0.0187,1200000.0,3154800.0,0.0,829.447,0.0263,0.0,0.0393,0.0,0.0,0.0,101089.2857,60.7438,2.7138941721761007,0.0,0.0,0.0,0.8239538280978473,2017-12-31,38
238,6.0,86.6,322.0,0.0176,1200000.0,2992800.0,0.0,827.3510000000001,0.025,0.0,0.0393,0.0,0.0,0.0,108600.0,62.8099,2.7798658143581783,0.0,0.0,1.0,0.961587890413077,2018-12-31,38
239,6.0,91.552,77722.0,0.0152,1233333.0,3089133.0,0.0,853.823,0.0204,0.0,0.0388,0.0,0.0,2.0,122833.3333,59.5041,2.8233566384238,0.0,0.0,1.0,0.9627832352314176,2019-12-31,38
240,4.0,85.59099517983671,429016.40724759037,0.35223535370481596,1410771.2018906856,22204166.70713818,1771690.617520674,891.9807240753331,-1.251309171231604,1692392.6095472327,1.2597575715207165,1245040.9159431714,0.3335359984153712,1.2631721175371775,235029.55994337826,29.7521,5.227058123885461,0.3105510652354825,0.3931380772167916,0.09900735775751812,0.1340213214166479,2005-12-31,42
241,4.0,85.59074461418285,428981.66509539867,0.3993505825889285,1410764.8944579503,22205060.585391335,1771675.3287174676,891.9337485535468,-0.5876733493151747,1692413.6035072035,1.0570584864779664,1245049.2106025415,0.3690021882011507,1.2629504569146424,235047.8135901534,39.2562,5.227084066122015,0.3335863337762971,0.2872155855375471,0.12004553286018549,0.15255350137715618,2006-12-31,42
242,4.0,92.21923142807191,516370.548662337,0.0767,700000.0,2528991.0,862143.8316822131,1561.8065420398634,0.0844,169084.0133379986,0.0759,562490.0506385942,4.476173729278884,0.0,48970.8333,39.2562,3.9685185391840374,0.1775659038920906,0.23093312630846974,-0.06117690579853452,0.3788264689933334,2007-12-31,42
243,4.0,92.16859489728975,513975.6860216134,0.0857,765000.0,2807527.0,935269.4816580035,1600.7135080931355,0.0935,191042.2111659188,0.0845,603699.0433618914,4.382413682481342,0.0,52273.0769,41.7355,3.9887462415212602,0.19632796921069506,0.21465370277180718,-0.06040475017670843,0.35173615716458717,2008-12-31,42
244,4.0,92.26528135893832,514720.32864901284,0.0795,765000.0,2543789.0,926040.539919853,1618.2837443205385,0.087,170746.46689934848,0.0845,596735.3072675673,4.541602521664267,2.0,57420.8333,55.7851,0.5,0.3943857935862408,0.14836245977100937,-0.0350853084649021,0.25082630565358577,2009-12-31,42
245,5.0,92.2335187959435,512029.3645047606,0.0744,850000.0,2813500.0,1024461.4553461215,1675.284796423254,0.0817,192133.05945475883,0.0794,650802.7833955855,4.477656639660566,0.0,57420.8333,65.2893,0.5,0.3750887871035816,0.052207839294601044,0.003013387476599405,0.16863985323656538,2010-12-31,42
246,6.0,91.9929796812986,508542.1647977182,0.0896,900000.0,3578450.0,1096726.7250633135,1668.6196634328678,0.104,251429.7778376299,0.0918,695615.719118998,4.397984090857221,0.0,52500.0,69.0083,0.5,0.0,0.0,-0.06237523388480426,0.11801432311178606,2011-12-31,42
247,5.0,92.16276357437275,510071.8540156954,0.0648,900000.0,3114050.0,1088227.080039819,1699.335730526353,0.0743,215625.04900112678,0.067,686750.7074704777,4.402420480267054,0.0,53736.6667,59.5041,0.5,0.0,0.0,-0.050907757862209024,0.18889391968637992,2012-12-31,42
248,8.0,91.99146355854582,506700.76366197923,0.085,934028.0,3658428.0,1105629.7371697905,1694.1491229351018,0.1056,258096.69437428773,0.0805,703584.373562853,4.263541373723996,1.0,82857.1429,62.3967,0.75,1.0,0.0,-0.01965633574759984,0.14715278993162362,2013-12-31,42
249,5.0,91.960137121471,0.0,0.0744,950000.0,3638272.0,1116561.388288471,1707.4324847458697,0.0867,231905.6512491823,0.0774,718818.3583983313,2.306,0.0,84501.0,59.9174,1.75,1.0,0.0,-0.021041662589663446,0.25896604293419867,2014-12-31,42
250,5.0,90.71423337264054,0.0,0.103,950000.0,7052000.0,1122199.8120838602,1482.8623349863979,0.1174,497755.2452145865,0.1133,758696.7828389846,2.306,0.0,133213.6875,59.0909,2.75,1.0,0.0,0.0,0.2219483919340186,2015-12-31,42
251,5.0,91.876,2829694.0,0.1508,950000.0,3935960.0,1124258.2574689013,359.203,0.186,546487.4290899155,0.1537,659943.0061052347,2.306,0.0,136151.8235,61.9835,3.75,1.0,0.0,0.0,0.14488863712297406,2016-12-31,42
252,5.0,88.676,13089.0,0.1777,950000.0,4359160.0,1093740.3196386064,365.436,0.2188,293771.74249901995,0.1798,716006.8733351849,2.306,0.0,120017.0,61.9835,4.75,1.0,0.0,0.0,0.17689619700031778,2017-12-31,42
253,5.0,86.522,3289026.0,0.1596,1000000.0,3726493.5979,1196344.9224026122,333.086,0.1984,577150.5824561908,0.1689,683323.8907244434,2.306,0.0,124751.5625,63.2231,5.75,1.0,0.0,1.0,0.2909055465187296,2018-12-31,42
254,5.0,89.238,5501056.0,0.1992,1000000.0,4295580.0,1250733.489500213,360.83,0.2449,845291.6509117295,0.1993,662542.1645654493,2.306,0.0,121017.6429,59.0909,6.75,1.0,0.0,1.0,0.3095510345739225,2019-12-31,42
255,7.101362533236454,85.59042612454857,428937.14418200636,0.4472459519761638,1410757.0459976885,22206206.15989226,1771655.9341665849,891.8736015048719,0.23622657475844377,1692440.7430011188,0.8113226956284079,1245059.9018683326,0.46051894081429623,1.262704379889087,235071.16231871612,51.31375267209012,5.227095174436303,0.33074813902449607,0.21560957179498708,0.22260521896586738,0.17295950000259563,2005-12-31,35
256,7.101362533236454,85.59042612454857,428937.14418200636,0.4472459519761638,1410757.0459976885,22206206.15989226,1771655.9341665849,891.8736015048719,0.23622657475844377,1692440.7430011188,0.8113226956284079,1245059.9018683326,0.46051894081429623,1.262704379889087,235071.16231871612,51.31375267209012,5.227095174436303,0.33074813902449607,0.21560957179498708,0.22260521896586738,0.17295950000259563,2006-12-31,35
257,10.0,90.82819842559951,483522.14447236294,0.2127294676586896,1087500.0,7153617.0,1204503.1632330555,1591.4458592982446,0.13126109601159008,540095.4450004013,0.547381992540994,796830.6314523004,3.4255322155569985,1.0,199489.9123821988,49.88496974735108,2.5833,0.31663166402162524,0.27333483138327175,0.23489664151151857,0.18878418795191698,2007-12-31,35
258,9.0,90.45636394788393,324346.0,0.2601395770037507,1100000.0,5848904.0,1612033.1236300382,1286.7583135013383,-1.4171275886623214,1802470.0,1.3929825872594357,846340.7597162038,4.57798249771713,2.0,77386.3636,37.6033,3.5833,0.40969966588853113,-0.15809341289016565,0.12228136743035378,0.3188518214753604,2008-12-31,35
259,4.0,90.77938638984747,329117.0,0.31951492883588883,1100000.0,5160720.0,1578110.2982009687,1363.6798228955913,-1.0007590976631686,1637948.0,1.2454976368074617,832712.5303810278,4.5354822336917096,0.0,72318.1818,49.5868,4.5833,0.41919264360708997,-0.48251280480214653,0.051718439013406226,0.26378277321789656,2009-12-31,35
260,5.0,83.40977871709792,321778.0,0.4080837882232417,1100000.0,7173549.0,0.0,474.3801746240988,0.039905521445597,1500079.0,0.9077314560165863,0.0,0.0,2.0,86333.3333,55.7851,5.5833,0.08272556921161756,-0.36192211695912313,0.2597006142928677,0.5615816393325954,2010-12-31,35
261,5.0,78.20768903808596,145388.0,0.658493864516293,1100000.0,4455495.0,0.0,472.05133657935005,5.152199783127827,1839376.0,-0.6413035920058721,0.0,0.0,7.0,88250.0,64.876,0.8333,0.0,1.0,0.42850070794392536,1.0,2011-12-31,35
262,5.0,92.55843803324333,47154.0,0.1089,1100000.0,5070993.0,0.0,1011.7817086458931,0.1383,346285.0,0.1403,0.0,0.0,1.0,88833.3333,64.4628,1.8333,0.0,1.0,0.32192196687993047,1.0,2012-12-31,35
