Dates;Entreprises;NUMBER_EMPLOYEES_CSR;AUDIT_COMMITTEE_MEETINGS;^GSPC;^N100;SAY_PAY_SUPPORT_LEVEL;TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV;TOTAL_EXEC_PAY_AS_PCT_OPEX;TOT_SALARIES_PAID_TO_CEO_&_EQUIV;TOT_SALARIES_&_BNS_PD_TO_EXECS;TOT_N_EQTY_INCENT_GIVEN_TO_EXECS;SAY_PAY_NUMBER_OF_VOTES_FOR;TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D;TOT_OPTION_AWARDS_GIVEN_TO_EXECS;TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP;TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ;PCT_BOD_COMP_PD_IN_STK_AWD;NUM_EXECUTIVE_CHANGES;AVERAGE_BOD_TOTAL_COMPENSATION;ESG_DISCLOSURE_SCORE;CFO_TENURE_AS_OF_FY_END;CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR;CLAWBACK_PROVISION_FOR_EXEC_COMP;GENDER_PAY_GAP_BREAKOUT;BLANK_CHECK_PREFERRED_AUTHORIZED;yearly_return;^STOXX50E
2005-12-31;BAS GR Equity;80945.0;;0.03001022658127717;0.24194382281582086;86.05678559899731;-310938.15612131404;4.684286603866076;1749922.6554443876;39517217.219113566;1362796.5170525103;1820.6209715887194;1.4009383166982332;554763.5689199744;-1.0053735560601804;419428.60566593683;1.0468309082067362;2.2607253565189183;1237701.728008307;36.7769;3.6772764418630266;0;0;0;0;26.221890000000002;0.23060788906712476
2006-12-31;BAS GR Equity;95247.0;3.0;0.13597800585018627;0.19175369386878935;86.38020556652297;-1880929.577527898;10.400293868564331;2416868.933082752;-150772981.20719022;3416939.743762444;3378.7237541285763;-2.1363300835568846;959174.2457502933;-3.9854214522942244;246597.58288801194;3.247242722708012;0.9403249478320845;1581392.8613462893;51.6529;3.891354417934096;0;0;1;0;17.76732;0.12608706323169705
2007-12-31;BAS GR Equity;95175.0;3.0;0.020817626510975632;0.008403105062703808;89.42006629696216;-2320.603240759205;137.609;1100000.0;7811775000.0;1894502.7313589659;2445.759201902281;162.30700000000002;458312.7497949562;187.675;730282.3758454443;-2.6456058691741453;2.0;207058.824;53.718999999999994;4.667;0;0;0;0;41.15599;0.05002243845883725
2008-12-31;BAS GR Equity;96924.0;4.0;-0.35810856166087257;-0.4186380198534567;90.55093003657333;2775732.6357942326;0.293;1100000.0;15747000.0;477848.43659167783;2017.8094606751959;0.342;458312.7497949562;0.43000000000000005;1320721.992607766;-1.1762930922009298;7.0;25973.68400000001;57.8512;5.667000000000001;0;0;0;0;-42.74892;-0.4114961197953512
2009-12-31;BAS GR Equity;104779.0;5.0;0.2016746979887245;0.20124958740542387;88.80990228659405;-1173353.0979838348;0.184;1100000.0;12004000.0;2195517.5983378403;2877.221985394936;0.21099999999999997;548137.8564501252;0.2899999999999999;735470.3388181264;1.1352752563121289;0.0;88835.714;61.9835;6.667000000000001;1;0;0;0;67.34088;0.16583460608511724
2010-12-31;BAS GR Equity;109140.0;5.0;0.12633439234884314;0.014758810779721632;88.44639872086395;-1393086.7348993288;0.256;1100000.0;19703000.0;2655715.878313302;2425.5074053478884;0.294;384000.0;0.359;784364.4634180628;2.1222126263732;0.0;216346.15399999998;64.0496;7.667000000000001;1;0;0;0;42.66005;-0.056170741353302016
2011-12-31;BAS GR Equity;111141.0;5.0;0.0009859816472339578;-0.1317874774261938;88.65862210600473;-1486966.0355283185;0.267;1467000.0;21971000.0;2732118.4971646764;2365.5685288863415;0.305;4981000.0;0.395;806603.0223483817;3.5510942243638897;7.0;243541.667;65.7025;0.6670000000000003;1;0;0;0;-6.720778000000001;-0.15400529625231962
2012-12-31;BAS GR Equity;113262.0;5.0;0.1617019056626079;0.15008838192295235;91.23939792540403;-328570.0414908674;0.23399999999999996;1200000.0;20441000.0;1922656.9764777129;2560.826086963221;0.27;3980000.0;0.34;802963.929551615;1.8701812819600592;2.0;243541.667;63.6364;1.6669999999999998;1;0;0;0;37.3331;0.1391163144742007
2013-12-31;BAS GR Equity;112206.0;5.0;0.2535454287072507;0.15261624386330985;93.51360828934226;-751089.3068022085;0.27399999999999997;1200000.0;18587000.0;2568910.048011998;2950.3724272721897;0.32;5458000.0;0.379;720602.0125272509;0.13141751799410128;0.0;243541.667;64.876;2.667;1;0;0;0;12.88504;0.1327333490511604
2014-12-31;BAS GR Equity;113292.0;5.0;0.1206790194155467;0.03677604077121965;89.72780762055886;-2930814.0674535055;0.28800000000000003;1300000.0;18698000.0;3739536.5402046256;3062.4226854101453;0.33899999999999997;5458000.0;0.396;343275.96721721545;3.474886892937229;1.0;200033.333;63.2231;3.667;1;0;0;0;-6.824629;0.02018307261370711
2015-12-31;BAS GR Equity;112435.0;5.0;-0.007904825985452724;0.07967845668137352;89.9796930649531;215000.0;0.22699999999999998;1300000.0;18739000.0;3513264.422975899;3123.449890747039;0.263;5458000.0;0.324;332321.5681847879;3.9035436155982826;3.0;245233.333;62.3967;4.667;1;0;0;0;4.385481;0.044518198599653225
2016-12-31;BAS GR Equity;113830.0;5.0;0.1046855668232265;0.050606783907550135;93.89164485416781;68000.0;0.22399999999999998;1300000.0;18177000.0;3220217.4090600032;2214.7510229667982;0.26;5458000.0;0.29600000000000004;902688.2907755901;0.12589227258271452;0.0;225961.538;62.3967;5.667000000000001;1;0;0;0;30.047890000000002;0.015468421523568976
2017-12-31;BAS GR Equity;115490.0;5.0;0.198208368270798;0.09478953255324174;79.57;84000.0;0.294;1600000.0;22299000.0;1389447.6364810627;370.98900000000003;0.34;5458000.0;0.379;859432.6536281465;0.6813191133430705;4.0;256092.30800000002;66.9421;6.667000000000001;1;0;1;0;7.412875;0.05317903697204618
2018-12-31;BAS GR Equity;122404.0;5.0;-0.07633121497749308;-0.12635646335293693;79.57;182000.0;0.315;1973000.0;13941000.0;1993689.678070232;370.98900000000003;0.371;5458000.0;0.38799999999999996;776768.1574182354;0.33852524218675817;2.0;238307.143;65.7025;7.667000000000001;1;1;1;0;-31.77185;-0.14733312932946283
2019-12-31;BAS GR Equity;117628.0;5.0;0.3002384464476182;0.2810562486423651;79.57;60000.0;0.236;1600000.0;13328000.0;2700556.3042390607;370.98900000000003;0.279;5458000.0;0.303;697092.8675722221;2.5594040496412895;0.0;239014.28600000002;63.2231;8.667;1;1;1;0;16.6511;0.2693366319549069
2005-12-31;MC FP Equity;66029.0;;0.03001022658127717;0.24194382281582086;79.96746344948554;-676922.6431233203;6.708565687778167;1957149.0535209584;74124067.6521887;1277945.6598945155;1621.062461553872;-0.19610294824881502;734191.1097341715;-4.082612724703589;315125.93222517835;2.6045454922013356;2.782715761617119;2601709.065865761;20.5742;4.036323012656236;0;0;0;0;35.259570000000004;0.23060788906712476
2006-12-31;MC FP Equity;69612.0;;0.13597800585018627;0.19175369386878935;89.80533115393241;-664344.2273035808;5.145940516681509;1788983.373428927;-48257226.31620012;2233217.113736436;2119.187693428151;0.220352793180012;855059.7804191436;-0.42453505734747243;741383.0663442295;1.6519386698871732;1.117835395653587;572185.837449633;28.7081;3.931581338208667;0;0;0;0;8.19628;0.12608706323169705
2007-12-31;MC FP Equity;78228.0;;0.020817626510975632;0.008403105062703808;88.6861927316907;-1097071.3846214223;0.18;1702011.0;14265736.0;2519441.113063055;2310.893325127065;0.18000000000000005;825490.287576838;0.47;745539.0507398027;1.6093911201470243;0.0;88994.94;42.1053;4.537429298623368;0;0;0;0;5.194889999999999;0.05002243845883725
2008-12-31;MC FP Equity;81640.0;;-0.35810856166087257;-0.4186380198534567;90.85581200599418;321104.49925023137;0.19;1679396.0;15532171.0;1473919.4237429907;1783.1098051175813;0.19000000000000006;560152.0751506621;0.47;801162.0048760066;0.6705515731827358;0.0;72949.41;39.7129;3.7721650557906052;0;0;0;0;-40.79229000000001;-0.4114961197953512
2009-12-31;MC FP Equity;83043.0;;0.2016746979887245;0.20124958740542387;90.03406257891093;204071.67819144015;0.16999999999999998;1704672.0;17514780.0;1310770.8345233658;2088.3780029780564;0.17000000000000004;1187919.9944460946;0.42;800595.8828767583;2.015253486453562;0.0;111263.81;45.4545;4.240983965787916;0;0;0;0;68.31878;0.16583460608511724
2010-12-31;MC FP Equity;83542.0;4.0;0.12633439234884314;0.014758810779721632;90.07919563381009;767795.9638160861;0.14;1728399.0;17546784.0;1311622.1047104932;1463.4726978962917;0.14;243578.2612607046;0.35;933764.0148503288;0.524598701880157;0.0;101377.38;46.4115;4.163726418816035;0;0;0;0;60.457069999999995;-0.056170741353302016
2011-12-31;MC FP Equity;97559.0;4.0;0.0009859816472339578;-0.1317874774261938;85.12179242282535;-621034.8550248423;0.14;1713101.0;21188463.0;2091832.2265355182;2294.1071180627077;0.14;-237219.18695485964;0.35;243310.68529619998;1.3475370672687728;1.0;63517.5;52.6316;4.664218883942084;0;0;0;0;-9.441806999999999;-0.15400529625231962
2012-12-31;MC FP Equity;106348.0;4.0;0.1617019056626079;0.15008838192295235;86.87370803204492;-1015103.8079656437;0.10000000000000003;1191563.0;14566559.0;2470393.3640603563;2179.0314018086974;0.09999999999999998;299568.683984956;0.25;420887.8867544706;0.9583104271900516;0.0;55548.93000000002;55.0239;4.091775554513257;0;0;0;0;29.787570000000002;0.1391163144742007
2013-12-31;MC FP Equity;114635.0;4.0;0.2535454287072507;0.15261624386330985;88.74150484793475;-1511663.1143996029;0.09000000000000002;1519018.0;19572549.0;2808711.8768422976;2796.0286802746705;0.08999999999999997;894476.9387899775;0.22999999999999998;481090.464384479;2.7443198009417773;1.0;829476.29;55.0239;4.125534861598402;0;0;0;0;-2.228800999999999;0.1327333490511604
2014-12-31;MC FP Equity;121289.0;5.0;0.1206790194155467;0.03677604077121965;88.97104357894666;469462.3727608451;0.09000000000000002;1069126.0;9408844.0;1117334.0061003005;-317.9093804304225;0.08999999999999997;137833.14294207515;0.24;730282.3758454443;3.3297230977253616;0.0;731086.33;55.9809;4.73342391836079;0;0;0;0;13.13127;0.02018307261370711
2015-12-31;MC FP Equity;125346.0;4.0;-0.007904825985452724;0.07967845668137352;91.53279039027204;0.0;0.10000000000000003;1145326.0;14463602.0;2181993.818932693;2596.7136416059407;0.09999999999999998;583248.9816350532;0.26;629794.5052828031;2.0123898527592647;2.0;610718.71;57.4163;3.697675323790893;0;0;0;0;11.81807;0.044518198599653225
2016-12-31;MC FP Equity;134476.0;4.0;0.1046855668232265;0.050606783907550135;91.56868576661697;0.0;0.05999999999999994;1151629.0;8908430.999999998;1634638.1969382935;609.4629344548525;0.05999999999999994;473512.2001810961;0.15000000000000002;1222674.7638957375;2.958561410147289;0.0;494064.41;57.8947;5.9691740110625595;0;0;0;0;28.025779999999997;0.015468421523568976
2017-12-31;MC FP Equity;145247.0;4.0;0.198208368270798;0.09478953255324174;82.574;37807.0;0.04999999999999999;1139947.0;8896749.0;3166277.342769529;498.49199999999996;0.050000000000000044;335405.71594809694;0.14;449932.7555896027;0.0;0.0;515177.53;57.4163;3.9885546434439973;0;0;0;0;37.889990000000004;0.05317903697204618
2018-12-31;MC FP Equity;156088.0;4.0;-0.07633121497749308;-0.12635646335293693;84.109;41359.0;0.09000000000000002;1119382.0;15296229.0;1434913.1821449054;515.7090000000003;0.08999999999999997;1305709.0830941135;0.21999999999999997;852242.4159020284;0.0;0.0;357924.53;59.8086;3.8402479026414413;0;0;0;0;7.310447999999999;-0.14733312932946283
2019-12-31;MC FP Equity;163309.0;4.0;0.3002384464476182;0.2810562486423651;82.89299999999999;41694.00000000006;0.08000000000000002;1138307.0;15530995.0;1556194.9315957779;524.3679999999999;0.07999999999999996;1110300.2611676322;0.20999999999999996;898554.3404349437;0.0;0.0;66404.13;61.244;4.535542264446063;0;0;0;0;63.152409999999996;0.2693366319549069
2005-12-31;OR FP Equity;51403.0;;0.03001022658127717;0.24194382281582086;85.42871397097791;-975066.3452840187;6.348962275840699;2000069.4788164874;53883838.02593581;2001908.79437721;2210.7852942464556;2.360982865928872;451422.233866574;-2.041801327226745;455425.5063911897;2.162493359358076;1.6641214427052635;1524190.538251629;22.7273;4.874343374890642;0;0;0;0;14.07598;0.23060788906712476
2006-12-31;OR FP Equity;60851.0;;0.13597800585018627;0.19175369386878935;91.83123983205712;-2163599.873885581;6.147115956690705;2394227.9473521006;-150926840.54739708;3128704.439053476;2829.4084174848804;-0.35880106107488474;128636.75787617499;-0.47859348750638975;684825.4247454328;2.9883409397031206;0.37882096583788316;575386.1314744754;26.4463;4.435048100050665;0;0;1;0;22.52346;0.12608706323169705
2007-12-31;OR FP Equity;63358.0;3.0;0.020817626510975632;0.008403105062703808;89.93522917434497;-1863632.4042534255;0.11299999999999999;2000000.0;7500000.0;3105999.131709419;2996.8664258414337;0.12;532146.9740504136;0.316;622948.7374420845;2.6668638983338138;0.0;67500.0;44.2149;4.037859765189526;0;0;1;0;30.848460000000003;0.05002243845883725
2008-12-31;OR FP Equity;67662.0;4.0;-0.35810856166087257;-0.4186380198534567;88.96565232475795;-4037.436423404957;0.06600000000000006;2100000.0;4085450.0;1617377.5408963012;1956.9680546895233;0.06999999999999995;1302962.9500608672;0.18199999999999994;854823.806197977;2.4568809899109647;0.0;74642.85699999999;47.5207;3.9627484547899647;0;0;0;0;-35.2351;-0.4114961197953512
2009-12-31;OR FP Equity;64643.0;4.0;0.2016746979887245;0.20124958740542387;83.38897330043176;-1375530.5642099301;0.09100000000000003;2100000.0;6424663.999999998;1891834.0399125929;2283.2569110791787;0.09699999999999998;414561.03710633365;0.261;364390.01178200456;2.7152632343073466;0.0;76538.462;50.4132;4.123965080185674;0;0;0;0;28.77461;0.16583460608511724
2010-12-31;OR FP Equity;66619.0;5.0;0.12633439234884314;0.014758810779721632;91.94635824428043;165504.66578316176;0.05999999999999994;2100000.0;4677996.0;1819081.1176741174;2081.0758761703996;0.06399999999999995;-483285.2667011502;0.17100000000000004;840937.9852717309;-0.050735053948360864;0.0;72142.85699999999;49.5868;3.481084590517961;0;0;0;0;8.553036;-0.056170741353302016
2011-12-31;OR FP Equity;68886.0;4.0;0.0009859816472339578;-0.1317874774261938;88.39648558228022;-413256.58767691255;0.05099999999999999;2100000.0;3990631.0;2351809.5717281383;2901.8381213545936;0.05500000000000005;1241268.9814376642;0.14500000000000002;647745.6392493414;2.6542033976884474;1.0;76653.84599999999;53.71899999999999;4.098380715433344;0;0;0;0;-0.8223827000000004;-0.15400529625231962
2012-12-31;OR FP Equity;72637.0;4.0;0.1617019056626079;0.15008838192295235;88.07026023306352;1474932.5719870755;0.04199999999999998;2100000.0;3885000.0;811495.7808790772;793.5424149325977;0.04500000000000004;-343152.7871992127;0.11499999999999999;548669.5411778002;-0.024686293962287387;0.0;66812.49999999997;56.6116;4.608667024833938;0;0;0;0;32.824220000000004;0.1391163144742007
2013-12-31;OR FP Equity;77452.0;4.0;0.2535454287072507;0.15261624386330985;89.62856575274387;-1130681.5122321357;0.04299999999999998;2100000.0;3885000.0;2410030.1248514736;2467.7087400036853;0.04600000000000004;704247.9084125509;0.12;850463.2499344373;2.294779235024145;0.0;72916.66699999999;50.0;4.739614488691812;0;0;0;0;23.85452;0.1327333490511604
2014-12-31;OR FP Equity;78611.0;4.0;0.1206790194155467;0.03677604077121965;90.00081770832617;138871.0743136563;0.04299999999999998;2100000.0;3937500.0;1611551.0771478;2331.1153893275687;0.04600000000000004;1094575.5363451503;0.11599999999999999;913858.889482481;1.6234368287115637;0.0;69380.188;49.5868;3.8502951391493143;0;0;0;0;11.31911;0.02018307261370711
2015-12-31;OR FP Equity;80867.0;4.0;-0.007904825985452724;0.07967845668137352;96.144;-1862762.6561326738;0.033999999999999975;2200000.0;3960000.0;3367085.564998543;429.49400000000014;0.03600000000000003;327874.26829516876;0.08799999999999997;616781.4841447254;2.998733039275038;0.0;77813.33300000001;59.9174;5.348738272074429;0;0;0;0;13.29171;0.044518198599653225
2016-12-31;OR FP Equity;89135.0;4.0;0.1046855668232265;0.050606783907550135;95.234;-96227.46560109849;0.03199999999999992;2200000.0;3982000.0;2174429.0471550156;428.97299999999996;0.03400000000000003;-446413.68571588094;0.08499999999999996;929340.4057162047;-0.13845232846897648;0.0;73315.625;62.8099;4.802668067274811;0;0;0;0;13.83934;0.015468421523568976
2017-12-31;OR FP Equity;82572.0;4.0;0.198208368270798;0.09478953255324174;95.805;0.0;0.032999999999999974;2200000.0;4192100.0;1654238.2611679004;427.845;0.03600000000000003;735680.504295464;0.08699999999999997;1093822.518498764;0.0;0.0;81956.25;59.0909;4.391937706072689;0;0;0;0;8.585871000000001;0.05317903697204618
2018-12-31;OR FP Equity;85000.0;4.0;-0.07633121497749308;-0.12635646335293693;94.79;0.0;0.033999999999999975;2200000.0;4238732.0;1848305.6180963796;421.24;0.03600000000000003;72753.96846849308;0.08899999999999997;935878.3133181982;0.0;0.0;77682.05900000001;61.5702;4.683758438472534;0;0;0;0;10.815539999999999;-0.14733312932946283
2019-12-31;OR FP Equity;87907.0;4.0;0.3002384464476182;0.2810562486423651;94.413;0.0;0.02899999999999997;2200000.0;4245998.0;1228634.7550961345;437.58500000000004;0.031000000000000028;-133300.1263661196;0.07799999999999996;1022847.6483082424;0.0;0.0;83843.12500000003;61.157;3.3085541261787714;0;0;1;0;33.30106;0.2693366319549069
2005-12-31;MUV2 GR Equity;;;0.03001022658127717;0.24194382281582086;87.82916000703675;642037.2955086378;5.452022033066984;1753431.3138636255;52461673.737734035;1346866.715837382;1276.0000276183948;0.6146093741000364;-164089.8480638091;-0.036623357538300594;630445.064320267;0.5546193903540961;1.9449018515488947;314511.9757072413;46.63330301497045;4.6876333358733735;0;0;0;0;29.43381;0.23060788906712476
2006-12-31;MUV2 GR Equity;37210.0;;0.13597800585018627;0.19175369386878935;92.02318002573273;653210.1542163219;1.335499217092593;1924931.1448725064;33659493.698288485;1543503.7243272588;155.22386030318717;-3.157172454857181;-108223.37672402989;1.025776882815055;1269777.858921771;2.418779775608867;0.9672596677744132;666193.3169447489;25.0;6.07284102980522;0;0;0;0;17.48465;0.12608706323169705
2007-12-31;MUV2 GR Equity;37832.0;;0.020817626510975632;0.008403105062703808;89.17522967562212;-1074812.1315012926;0.7490000000000001;864000.0;12260672.0;2335431.591619058;2367.2778374857803;0.01954280999120983;812999.8779856887;-1.1873409212125032;835627.8470489788;2.022136513951904;3.0;101000.0;43.4211;8.0;0;0;0;0;4.917544000000001;0.05002243845883725
2008-12-31;MUV2 GR Equity;44209.0;;-0.35810856166087257;-0.4186380198534567;89.57764625935819;-1914102.6739648404;0.44799999999999995;885000.0;6446884.0;3018320.105357727;2642.793680514608;-0.5172798016794954;399000.6055584166;-1.4458292406810118;799838.9217607323;2.180834582693176;0.0;66307.69200000001;46.9298;9.0;0;0;1;0;-12.646989999999997;-0.4114961197953512
2009-12-31;MUV2 GR Equity;47249.0;;0.2016746979887245;0.20124958740542387;85.96265084291517;1473466.2382051237;0.369;910000.0;11215153.0;884248.179688456;249.90760744400882;-1.220039558169307;-995362.225894935;-0.18374792629516523;676513.3823387345;1.1980849937666642;1.0;68977.168;54.386;10.0;0;0;0;0;3.4865329999999997;0.16583460608511724
2010-12-31;MUV2 GR Equity;46915.0;5.0;0.12633439234884314;0.014758810779721632;89.83054564652649;-166409.8689361565;0.20500000000000002;1092000.0;11199530.000000002;1857950.380785612;1982.2750454282352;1.0979682450164419;637219.7550056617;0.2408344952024275;967854.8617015809;0.8845128008904191;0.0;85777.77800000002;53.0702;11.0;0;0;0;0;9.936389;-0.056170741353302016
2011-12-31;MUV2 GR Equity;47206.0;7.0;0.0009859816472339578;-0.1317874774261938;86.80238515913574;-61119.47440098063;0.202;1140000.0;9467497.0;1873413.1741990142;1911.4020958239146;1.8931847521179295;121359.88856542436;-0.40665583480274425;474346.0651589503;0.666222359536367;0.0;77253.424;54.8246;12.0;0;0;0;0;-11.7098;-0.15400529625231962
2012-12-31;MUV2 GR Equity;45437.0;6.0;0.1617019056626079;0.15008838192295235;95.413;-76340.28222547407;0.215;1200000.0;12940950.0;1235123.6292709147;52.66899999999987;-1.5279045731610341;886702.1623719865;-3.075949437258269;1237820.5380003923;3.174683690667112;0.0;111199.99999999999;58.7719;13.0;0;0;0;0;51.60615;0.1391163144742007
2013-12-31;MUV2 GR Equity;44665.0;9.0;0.2535454287072507;0.15261624386330985;92.434;-1680534.3183885212;0.426;1200000.0;11406647.0;3054362.9676661864;67.80000000000018;0.7445279779858943;345423.4437650951;-1.540981269841983;762449.3436176742;1.5824795490459174;2.0;116026.987;59.2105;14.0;0;0;1;0;23.2527;0.1327333490511604
2014-12-31;MUV2 GR Equity;43316.0;6.0;0.1206790194155467;0.03677604077121965;90.191;-1132241.1052165192;0.363;1230000.0;10992248.0;2839617.8059985926;67.27799999999979;-1.6996815153235225;1286771.2647700207;-2.7045973468040576;472900.51337087614;3.7937424871961904;3.0;93857.14300000001;61.8421;15.0;0;0;0;0;8.229306;0.02018307261370711
2015-12-31;MUV2 GR Equity;43554.0;6.0;-0.007904825985452724;0.07967845668137352;84.75299999999999;33564.00000000006;0.39799999999999996;1230000.0;11236506.0;1923932.9802971825;43.902000000000044;1.7964607183759496;791355.8564460203;0.014771929344824963;814914.8807161999;1.4118292983423992;1.0;128200.0;61.4035;16.0;0;0;0;0;16.099239999999998;0.044518198599653225
2016-12-31;MUV2 GR Equity;43428.0;6.0;0.1046855668232265;0.050606783907550135;34.294000000000004;35783.0;0.34299999999999997;1260000.0;12691559.0;2040698.5544248386;20.684000000000196;-0.2412101749530816;1066627.6721042874;-0.12425161821753816;782099.3680927654;2.80571264411361;0.0;121916.66699999999;53.9474;17.0;0;0;0;0;2.1763270000000006;0.015468421523568976
2017-12-31;MUV2 GR Equity;42410.0;6.0;0.198208368270798;0.09478953255324174;92.029;139918.0;0.46799999999999997;1465000.0;11836875.0;1557844.2275991705;59.86200000000008;-1.453517508187169;828195.419404117;-2.1304759365056296;1042293.7669060647;2.123667822618305;4.0;121428.571;53.9474;18.0;1;1;0;0;5.482566;0.05317903697204618
2018-12-31;MUV2 GR Equity;41410.0;9.0;-0.07633121497749308;-0.12635646335293693;92.029;39201.0;0.584;2225000.0;15085000.0;2958838.7860175064;59.86200000000008;-3.5432266184833243;727591.852313801;-1.0611225298625482;542331.0581063437;3.3365370361053857;1.0;124500.0;60.9649;19.0;1;1;0;0;10.19735;-0.14733312932946283
2019-12-31;MUV2 GR Equity;39662.0;6.0;0.3002384464476182;0.2810562486423651;92.029;40963.0;0.41600000000000004;2225000.0;16093582.0;2758743.4742178023;59.86200000000008;-1.1379592315846474;-15143.716361323372;1.4134526296411898;806431.9812141366;2.017719177959394;2.0;108803.5;60.9649;1.0;1;1;0;0;44.00978;0.2693366319549069
2005-12-31;ALV GR Equity;;;0.03001022658127717;0.24194382281582086;91.20935040269494;-741720.8195213741;2.8150752416780445;1857783.8308170424;-50933786.08610541;2081425.7000346445;2467.5153791203406;0.49747242944505404;828161.8767089839;-0.04998559633948019;811590.7428569883;2.461262154206729;0.88362630168545;420266.00725278317;50.753789289637275;4.454777474549211;0;0;0;0;33.5291;0.23060788906712476
2006-12-31;ALV GR Equity;172065.0;5.0;0.13597800585018627;0.19175369386878935;92.44316615240584;5810.613116966037;0.47330345803591817;1765997.562500665;31033688.735329475;1705523.9312722986;2370.3791754657523;1.1125246155265192;552667.3565103642;0.6772388183964743;903943.5785683868;1.0466048217210102;1.287184795278348;11007.020523121173;35.5263;3.877656221877864;0;0;0;0;23.0329;0.12608706323169705
2007-12-31;ALV GR Equity;181207.0;6.0;0.020817626510975632;0.008403105062703808;83.4873974287517;-1135202.1028696734;0.617;1050000.0;22555000.0;1857955.6732353643;2447.577240794528;2.537887517809164;3724000.0;-1.5715364474023734;258983.58356139786;2.659765210876124;1.0;122946.538;41.2281;1.25;0;0;0;0;-2.3431590000000018;0.05002243845883725
2008-12-31;ALV GR Equity;182865.0;5.0;-0.35810856166087257;-0.4186380198534567;89.41699669469864;1848407.1319257931;1.176;1200000.0;15485000.0;726343.0269024174;394.6709382401509;-2.3930326723883315;2932000.0;1.5466867271545008;889582.7947012059;-0.31367432195809686;1.0;90000.0;46.4912;2.25;0;0;0;0;-47.000969999999995;-0.4114961197953512
2009-12-31;ALV GR Equity;136963.0;6.0;0.2016746979887245;0.20124958740542387;88.6710058119982;577631.5339889739;1.607;1200000.0;19978000.0;1191498.1731510302;1609.4779881406173;0.8153545214953699;3666000.0;0.08435498546824205;637581.282321648;1.233302930970047;4.0;121663.636;51.3158;0.3330000000000002;0;0;0;0;22.03417;0.16583460608511724
2010-12-31;ALV GR Equity;151338.0;5.0;0.12633439234884314;0.014758810779721632;91.55040471579451;-1037319.0559725212;1.544;1200000.0;15976000.0;2617466.006299226;3115.429879976299;0.707978091133632;3666000.0;-0.8018021771676311;718630.4224080265;1.2715050385073703;2.0;121916.66699999999;53.5088;1.3330000000000002;0;0;0;0;7.341684;-0.056170741353302016
2011-12-31;ALV GR Equity;141938.0;5.0;0.0009859816472339578;-0.1317874774261938;86.61744459873852;1233098.4454973033;1.3090000000000002;1200000.0;14141000.0;945048.8020661771;992.6300956421555;0.2955976179735219;3666000.0;-0.05302735095208633;320790.1704552948;0.324776443412375;5.0;173472.72699999998;57.4561;2.333;0;0;0;0;-13.19517;-0.15400529625231962
2012-12-31;ALV GR Equity;144094.0;5.0;0.1617019056626079;0.15008838192295235;89.04015943596598;101559.46594921581;1.5859999999999999;1280000.0;19041000.0;1300340.422935044;1948.912015065052;0.8607841164922145;3666000.0;-0.24310616581503264;703975.9216900604;1.4488972053429978;6.0;122758.82400000001;57.0175;3.333;0;0;0;0;49.766999999999996;0.1391163144742007
2013-12-31;ALV GR Equity;142743.0;5.0;0.2535454287072507;0.15261624386330985;87.46787172266613;281511.8423385703;1.735;1280000.0;19391000.0;1341950.7061131457;1948.5462749256335;0.26554668983955787;429999.9999999999;-1.385807198009184;533280.7621357872;0.8913741831769175;2.0;168141.667;57.0175;1.0;0;0;0;0;29.16157;0.1327333490511604
2014-12-31;ALV GR Equity;147425.0;5.0;0.1206790194155467;0.03677604077121965;91.35390913048366;-1006646.0539600605;1.043;1280000.0;19387000.0;2361862.899906513;2543.2879812579167;0.4439560048735328;429999.9999999999;0.10785805072815591;940495.2552959264;1.6214753143508411;1.0;156561.538;59.6491;2.0;1;1;0;0;9.981733;0.02018307261370711
2015-12-31;ALV GR Equity;142459.0;5.0;-0.007904825985452724;0.07967845668137352;88.1254697761845;27000.0;0.889;1441000.0;16003000.0;2445140.469145285;2546.4948509892442;0.28176239603889364;429999.9999999999;-1.2984008711401125;585869.8721403938;2.460127536180755;7.0;155415.385;58.3333;3.0;1;1;0;0;24.57183;0.044518198599653225
2016-12-31;ALV GR Equity;140253.0;7.0;0.1046855668232265;0.050606783907550135;88.39616282246627;29999.99999999994;0.8370000000000001;1125000.0;14252000.0;2135576.9990449143;1975.8755887607504;2.0631247760953775;429999.9999999999;-1.466916324741847;639653.8545744139;0.4035915625575346;3.0;144621.429;57.0175;4.0;1;1;0;0;1.0072980000000005;0.015468421523568976
2017-12-31;ALV GR Equity;140553.0;5.0;0.198208368270798;0.09478953255324174;90.28818156322257;32000.00000000006;0.7829999999999999;1125000.0;14250000.0;1645189.5969812959;1403.7047120614634;-0.783383353282543;429999.9999999999;2.3906208887369225;957113.0919893417;0.0;3.0;136187.5;57.0175;5.0;1;1;0;0;27.31922;0.05317903697204618
